mean_valence;song_id;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.9;15;57.18;4.6129;2.3086;1.8323;-1.4045;0.63078;-0.0076757;-0.017036;0.66626;-1.0384;1.0388;-0.51661;0.73635;0.86456;0.7166;0.63431;0.91115;1.0695;0.74326;-0.71117;1832;9.7013;3600;0.21184;0.0018331;0.0064573;0.0012781;0.0002323;7.5574e-05;2.577e-05;1.5327e-05;0.025106;0.056995;0.038494;0.017108;0.0059711;0.0040407;0.0023801;0.01976;0.020808;0.045475;0.10487;0.14094;0.034566;0.009747;0.012667;0.033536;0.013153;0.056137;0.036239
3.9;18;59.136;1.6141;2.8374;-0.47271;-0.41861;0.99275;-0.81626;-1.3615;-0.11983;-0.20508;0.5803;-0.56969;0.17473;0.016349;-0.45448;0.46061;-0.3594;0.74017;0.093664;0.50093;1964.1;6.6327;4438.8;0.27119;0.0018575;0.0070228;0.0021396;0.00046403;0.00011002;4.7474e-05;1.4231e-05;0.031372;0.038404;0.031777;0.010927;0.0046863;0.00514;0.0020528;0.029269;0.0085276;0.079877;0.0072113;0.012243;0.028689;0.018595;0.041545;0.010115;0.045056;0.016407;0.019234
4.3;19;74.453;4.138;-3.0454;1.543;-1.4842;0.099741;-1.0823;0.58251;-0.25548;-0.11383;0.28394;-0.32374;-0.021114;0.15812;-0.22043;-0.018097;0.28581;-0.29121;-0.42267;-0.13767;1548.3;24.727;3300.4;0.21302;0.0056134;0.0074784;0.0025761;0.00069387;0.00021123;2.9066e-05;1.015e-05;0.045087;0.03056;0.019912;0.013456;0.0071395;0.0036232;0.0011052;0.036053;0.1365;0.03648;0.085146;0.046179;0.076686;0.10823;0.044735;0.13869;0.020883;0.054875;0.1184
6.5;20;65.62;-1.3481;-0.089998;3.2319;-0.43254;-0.25209;-0.31497;-0.39056;0.054007;-0.58988;0.056451;0.94804;0.27478;0.20193;-0.63652;0.39522;0.87924;-0.47581;-0.49914;-0.13069;2080.3;14.976;4336.1;0.29232;0.0073965;0.006417;0.0014279;0.00028656;0.00019135;5.8809e-05;1.7434e-05;0.032063;0.030202;0.025854;0.011015;0.015295;0.0073882;0.0015128;0.10419;0.028482;0.026784;0.071286;0.033194;0.09398;0.051904;0.069339;0.0093964;0.035499;0.059249;0.025061
6.3;21;74.123;4.7135;0.10665;0.12849;-1.5321;0.7768;0.29733;-0.4584;-1.0047;0.50041;1.2075;-0.13566;-0.26114;0.40437;-0.51009;-0.98909;-0.66883;0.20123;0.12911;-0.13059;1535.8;13.843;3203.9;0.18859;0.0012429;0.011677;0.0022488;0.00062053;0.00011322;2.2794e-05;9.6666e-06;0.022365;0.043267;0.027391;0.019527;0.0057985;0.0041749;0.0016997;0.017223;0.30999;0.024609;0.051553;0.13157;0.05656;0.37302;0.027609;0.1695;0.051085;0.18972;0.029943
4.8;22;66.426;3.087;-3.1671;2.6733;-1.1778;0.27484;0.26831;0.54987;0.3725;-0.18753;0.53737;-0.65971;-0.39714;0.22409;-0.42925;0.16801;-0.18422;-0.011589;-0.11469;0.12078;1510.8;13.794;3047.6;0.19846;0.0041489;0.0077794;0.0020167;0.00066457;0.00027922;3.202e-05;1.0087e-05;0.034301;0.038744;0.020092;0.014525;0.0088142;0.0036755;0.0012315;0.093234;0.011176;0.036735;0.043122;0.021012;0.054755;0.026789;0.055576;0.028493;0.021284;0.047396;0.017407
4.8;23;43.245;2.5451;6.7828;2.3367;0.089613;1.4066;0.95358;0.29156;0.27742;0.67294;-0.095735;0.88902;0.80337;-0.070914;0.39461;-0.3756;0.22732;0.4458;0.079;-0.057326;1448.9;6.7106;2877.6;0.16561;0.0058868;0.0049277;0.00073901;0.00015658;6.2015e-05;3.1888e-05;1.6055e-05;0.057024;0.087055;0.025526;0.0079897;0.0025905;0.0024836;0.0018166;0.0077276;0.0064249;0.024861;0.053223;0.023381;0.0049248;0.024137;0.024645;0.006632;0.01538;0.019875;0.022035
4.7;25;70.864;-4.8775;-1.5762;1.6221;-0.97783;-0.24648;0.19735;0.57945;-0.39906;0.68427;-0.76761;0.15575;-0.72966;0.28232;-0.5182;-0.012842;-0.087854;-0.013124;0.39775;-0.099504;2214.7;15.725;4636.2;0.31996;0.004077;0.0037228;0.0012247;0.00048656;0.00032676;7.1776e-05;1.1856e-05;0.052319;0.018784;0.011268;0.011373;0.01013;0.0063941;0.0012472;0.033885;0.020036;0.022919;0.040942;0.024361;0.028206;0.019895;0.028131;0.029334;0.028358;0.033688;0.032964
5.3;28;76.564;2.4224;-1.3936;-0.074612;-0.0023216;0.93028;0.85402;0.42005;0.99284;0.91755;0.36277;-0.94065;-0.40637;0.033549;0.33569;0.077538;-0.014005;0.054713;0.12988;0.12054;1302.1;39.396;2704.9;0.20487;0.014405;0.0079788;0.0013791;0.0006642;0.00015861;3.9461e-05;1.2827e-05;0.059895;0.038745;0.013478;0.014079;0.0069533;0.0026685;0.0008422;0.12529;0.043168;0.11604;0.064979;0.074067;0.045123;0.063456;0.16303;0.034717;0.136;0.11356;0.054653
4.7;30;44.638;3.7723;1.2863;2.324;-1.546;-0.17982;-1.2964;0.17291;-0.43841;1.2401;-0.75197;1.1886;0.034432;0.32902;0.12141;0.81383;-0.64581;0.68559;-1.1303;0.027563;2032.5;5.8049;3826.4;0.27674;0.0006943;0.0043599;0.0013817;0.00040882;0.00016785;4.599e-05;2.5827e-05;0.0091414;0.053432;0.034239;0.013476;0.0068827;0.0032289;0.0016669;0.011087;0.074675;0.011096;0.08919;0.047123;0.017132;0.14521;0.01356;0.053561;0.016061;0.055528;0.03662
3.8;31;63.406;-1.8714;-0.44567;-0.89694;1.0225;0.9689;1.141;0.54573;-0.042238;0.19475;0.94118;-0.16451;-0.28818;0.52311;0.2091;0.49007;-0.18613;-0.31033;0.6447;-0.78144;2250.1;12.866;5285.9;0.31936;0.0081423;0.0049357;0.00098453;0.00047513;0.00014157;5.1838e-05;1.9634e-05;0.046182;0.031991;0.011243;0.017916;0.0080531;0.004182;0.0024067;0.027748;0.047383;0.02936;0.018154;0.038508;0.043449;0.021333;0.029711;0.033617;0.016464;0.019342;0.017405
3.3;32;77.703;2.6515;-8.5951;3.019;-2.8559;0.4051;1.0718;-0.19449;-0.89587;0.60295;0.0659;-0.57176;1.618;0.89538;-0.38853;0.10394;0.3333;0.46694;0.74128;0.26514;1648.8;24.162;2748.3;0.13768;0.00056752;0.0033588;0.0012863;0.00079625;0.00038237;2.2046e-05;6.0518e-06;0.011033;0.021454;0.02129;0.027532;0.020964;0.0034865;0.00026934;0.18347;0.060372;0.069946;0.38124;0.085406;0.17408;0.10485;0.23429;0.10121;0.13321;0.189;0.064143
5.3;33;77.977;-0.23121;1.277;0.85254;-0.17121;-0.099859;-0.18186;0.37346;-0.38905;0.17492;0.46645;0.29783;0.20667;0.38288;-0.094896;-0.41992;-0.12917;-0.31152;-0.42438;0.15641;2201.6;24.806;4972.4;0.36274;0.0021274;0.0078863;0.0021486;0.00054874;0.0002327;7.9441e-05;1.7068e-05;0.024668;0.035519;0.025726;0.010751;0.0057318;0.0037914;0.0017856;0.066691;0.12427;0.06773;0.053082;0.075955;0.085313;0.090505;0.083299;0.099872;0.034626;0.051567;0.065683
6.5;35;75.436;3.0689;0.51536;-0.27254;1.2482;1.6853;-0.65952;-0.069476;-1.192;-0.1516;0.26056;-0.24179;0.41568;0.10806;-0.26611;0.3249;-0.061602;-0.068913;-0.68441;-0.81271;1700.5;18.662;3514.8;0.19556;0.0020196;0.0083653;0.0012362;0.00040643;8.4951e-05;2.9807e-05;1.3514e-05;0.033895;0.056698;0.037236;0.019876;0.0077551;0.005351;0.0017642;0.10716;0.095611;0.024575;0.065403;0.022202;0.21075;0.061676;0.045344;0.12041;0.098014;0.045735;0.020828
5.3;36;57.531;8.5437;-0.93249;0.34513;-0.60556;1.5372;-0.07768;0.060304;0.49566;0.19146;-0.19929;-0.54335;-0.7282;-0.65048;0.72866;-0.40068;-0.032045;-0.20622;-0.17265;-0.54149;1098.3;8.3078;1999.5;0.11941;0.0027241;0.012542;0.002199;0.00060096;7.2879e-05;1.5015e-05;7.8654e-06;0.025323;0.055572;0.031223;0.0207;0.0053229;0.0029694;0.00090774;0.038521;0.14083;0.017194;0.037404;0.019814;0.068435;0.088776;0.020871;0.07008;0.015099;0.1236;0.0173
5.3;37;72.273;-1.2264;-2.2665;2.2406;-2.0651;-0.033975;-0.46177;0.5236;-1.0793;-0.094825;-0.2129;-0.18217;0.10365;0.63854;0.23149;-0.052078;0.08825;-0.30331;0.29971;-0.016855;1869.7;15.126;3884.3;0.27913;0.0030543;0.0047707;0.0018966;0.00069175;0.00037206;5.4758e-05;1.0593e-05;0.045618;0.024245;0.020679;0.010095;0.0081925;0.004329;0.00086241;0.033214;0.021864;0.12024;0.02111;0.03094;0.039515;0.043205;0.063834;0.026014;0.050719;0.017512;0.030417
4.6;38;64.159;6.0384;1.1188;1.8203;-0.2442;-0.14944;-0.21296;-0.059214;0.4344;0.68955;-0.51184;0.060742;0.14057;0.074472;0.26752;0.62682;-0.93665;-0.45471;-0.69201;0.83298;1463;12.656;2766;0.18227;0.0003644;0.009813;0.0021982;0.00031548;0.00010764;2.4405e-05;1.1358e-05;0.014076;0.068285;0.034941;0.015754;0.0069004;0.00254;0.0011809;0.096718;0.054075;0.032702;0.17934;0.014689;0.088816;0.029776;0.086435;0.13959;0.01713;0.067474;0.011884
5.4;39;79.296;-4.336;-3.5892;1.2417;-1.8733;0.6699;-1.2895;-0.96276;-1.1057;0.19617;0.41466;0.34733;0.12875;-0.28742;-0.07801;0.12638;-0.40722;-0.37777;0.17912;0.20883;2433;20.752;4377.3;0.30724;0.0012868;0.0034589;0.0014831;0.00061634;0.00034285;5.9595e-05;1.019e-05;0.0098957;0.014433;0.017981;0.022328;0.016078;0.0092172;0.0012653;0.11101;0.039318;0.1596;0.041136;0.045027;0.16782;0.091093;0.21;0.078688;0.14278;0.099604;0.050774
4.8;40;67.071;3.4999;0.043973;1.4396;0.0051542;-0.20699;-0.29442;0.28797;-0.28547;-0.37143;0.32996;0.31745;0.11754;-0.026897;-0.21654;0.20798;-0.3092;-0.073275;-0.16242;0.24873;1484.4;9.6096;3070;0.20742;0.0035999;0.01065;0.0024502;0.00055765;0.00016505;4.5929e-05;1.2164e-05;0.051173;0.04099;0.031348;0.010898;0.0060304;0.0025765;0.00090238;0.046117;0.022063;0.040689;0.032189;0.032935;0.037415;0.027751;0.058444;0.017296;0.041754;0.032804;0.018667
5.1;41;74.822;3.2837;-3.6776;2.7289;-0.44013;0.24772;-0.90287;-0.25517;0.01947;-0.10441;0.089514;-0.15061;-0.16674;0.29896;-0.32981;-0.37565;0.21258;0.1564;-0.42061;-0.079345;1527.3;19.429;2953.7;0.21942;0.0022989;0.0086242;0.0029212;0.00085907;0.00031474;3.2313e-05;1.0608e-05;0.023273;0.03536;0.023136;0.012312;0.010982;0.0032004;0.00068262;0.049725;0.026492;0.056844;0.036099;0.12297;0.023721;0.064069;0.057217;0.030438;0.083116;0.027478;0.10936
5.1;42;72.039;1.3492;-3.8061;1.8013;-0.52849;0.62832;0.15851;-0.83821;0.31626;-0.49232;0.096561;0.11015;0.07384;0.4138;-0.381;-0.19655;0.29037;0.30593;0.12557;-0.1025;1605.3;19.295;3240;0.25382;0.0092243;0.0059047;0.0022;0.0008426;0.000323;4.3118e-05;1.2845e-05;0.039283;0.029403;0.017709;0.01215;0.0085621;0.0041888;0.00076924;0.080704;0.016901;0.056733;0.022504;0.030359;0.09633;0.017616;0.05842;0.017375;0.053164;0.053275;0.020441
3.5;43;88.809;0.43241;-4.9226;-0.25434;-1.3604;-0.20234;0.37306;0.016258;0.072892;-0.095536;-0.30354;0.42907;0.062588;0.30024;-0.14003;-0.011451;-0.13551;-0.2143;-0.16509;0.013321;1655.1;52.56;3335.2;0.24927;0.0071545;0.0041511;0.001835;0.00091798;0.00034594;4.9334e-05;1.1284e-05;0.041856;0.020913;0.014559;0.018269;0.0093673;0.0032378;0.00089774;0.088085;0.22312;0.22072;0.12152;0.33159;0.055968;0.30085;0.13766;0.13346;0.21349;0.094484;0.30312
4.9;44;63.282;4.9397;-0.02587;0.68015;-0.2615;0.57709;-1.3918;-1.4764;-0.7021;-0.54811;0.086948;0.14429;0.37804;1.2488;-0.15357;-0.048476;-0.28555;-0.2383;-0.048704;-0.14664;1417.2;10.653;2773.4;0.20598;0.0032651;0.0052982;0.0026429;0.00047155;0.00012081;3.3551e-05;1.3705e-05;0.033402;0.052159;0.034133;0.015258;0.0087568;0.0034758;0.0010357;0.058434;0.01906;0.047482;0.049316;0.046641;0.10613;0.025326;0.061853;0.037334;0.02721;0.043119;0.022935
2.1;45;81.049;6.0387;-7.6153;3.2076;-2.9519;-0.86615;-0.11041;1.1029;0.59016;0.20959;-1.1958;0.62122;-1.527;0.8016;0.027372;-0.012542;0.42823;-0.42255;0.20594;-0.27657;1300.6;35.227;2478.5;0.10309;0.0026978;0.0058267;0.0024334;0.0009704;0.00035601;1.3878e-05;5.7308e-06;0.028689;0.029097;0.019884;0.02359;0.010319;0.0037822;0.00012001;0.38489;0.076501;0.30721;0.13278;0.071388;0.13097;0.090398;0.11598;0.10287;0.17818;0.069602;0.11279
4.4;47;67.487;1.0396;-2.6967;3.8039;-2.0441;0.83375;-0.27339;1.0248;-0.41544;0.58349;0.87594;-0.34143;0.43341;-0.86322;0.35088;0.11381;-0.38114;0.24431;0.14577;0.31091;1508.1;14.068;3176.1;0.20651;0.0086007;0.0078761;0.0020004;0.00063619;0.00033244;2.8296e-05;1.0606e-05;0.045961;0.041249;0.013985;0.0089914;0.0079891;0.0037822;0.00058356;0.034714;0.012329;0.062519;0.015744;0.021857;0.031906;0.033111;0.055243;0.014729;0.05144;0.026692;0.016362
4.8;50;36.158;5.9578;1.1208;2.8835;0.51009;1.6169;0.59984;0.70939;0.32546;-0.23657;0.060705;-0.16358;-0.49167;-0.3071;0.29431;0.52083;-0.3925;-0.25782;0.18474;0.33562;833.54;7.3893;1525.8;0.12098;0.011136;0.0061488;0.00087086;0.00024916;8.9301e-05;3.2567e-05;2.3132e-05;0.093595;0.056227;0.023786;0.0086237;0.0045707;0.0022886;0.00052837;0.015837;0.03669;0.0054081;0.010588;0.003527;0.012189;0.0061349;0.024523;0.01105;0.0036207;0.019678;0.0060002
3.2;51;57.972;1.9985;0.25366;2.0735;1.5781;1.4193;0.83082;0.94493;0.11576;0.62969;-0.12879;-0.17902;-0.92527;0.030651;0.36747;0.23995;0.24571;0.58382;-0.26275;0.26227;1095.8;12.248;2228.6;0.15034;0.012424;0.0075942;0.00087275;0.0003586;0.00011584;3.1088e-05;1.2539e-05;0.071374;0.052212;0.014464;0.0092998;0.007497;0.0030192;0.00064272;0.072885;0.016689;0.025401;0.032576;0.040878;0.049129;0.016282;0.069036;0.018882;0.035559;0.040485;0.021376
5.1;52;81.562;0.22824;-1.9747;0.37502;0.093414;0.35307;0.024789;-0.29881;0.81529;-0.084272;-0.057842;-0.10408;-0.019689;0.43;0.25083;0.16039;0.23961;0.13495;0.53683;-0.023701;1574.8;40.5;3387.5;0.23728;0.010035;0.0058707;0.0013234;0.00058692;0.00018048;4.5815e-05;1.3856e-05;0.052463;0.031055;0.017175;0.01523;0.010535;0.0041092;0.0012369;0.11963;0.12644;0.063557;0.24049;0.060648;0.11187;0.10359;0.13143;0.12101;0.095073;0.20094;0.07706
5.1;53;63.936;5.4531;-3.7671;1.8014;0.10824;-1.0312;-0.38193;-1.9091;-0.05974;-0.89781;0.63386;-0.5795;0.90255;0.63041;-1.1079;-0.63194;0.48357;-0.44614;-0.054642;-0.18328;1472.5;10.481;2691.8;0.18114;0.0033568;0.0079328;0.0034765;0.00062793;0.00014422;2.4935e-05;9.7524e-06;0.026019;0.0296;0.028093;0.014363;0.012452;0.0035447;0.0013341;0.035292;0.011901;0.076087;0.014207;0.061683;0.04765;0.034638;0.09427;0.017874;0.057731;0.013565;0.068319
5.4;55;63.254;5.6234;-5.2822;3.1774;-1.8349;1.6076;-0.90334;1.0075;-1.5189;0.099789;-0.97967;-0.59429;-0.60687;0.58896;-0.50276;0.12006;-0.67496;-0.22577;-0.0089889;-0.2762;1234.3;9.6944;2295.4;0.096732;0.0034642;0.0059592;0.0016099;0.00061241;0.000178;1.5106e-05;7.6351e-06;0.019214;0.039165;0.038372;0.02427;0.012802;0.0038294;0.00012809;0.075849;0.11104;0.04315;0.018943;0.13015;0.023216;0.060729;0.046666;0.056787;0.11934;0.022626;0.043087
5.8;56;80.717;1.484;-3.355;1.0278;-0.31286;0.49953;-0.89491;-0.23995;-0.44892;0.44887;-0.019299;0.71493;-0.68028;0.70806;-0.24511;-0.10502;-0.52131;-0.31057;-0.46582;-0.11691;1906.1;24.468;3645.9;0.25558;0.0033415;0.0061559;0.0019155;0.00062989;0.00018463;3.1921e-05;1.3427e-05;0.022426;0.026813;0.021433;0.018372;0.013682;0.0057301;0.00098134;0.065163;0.31638;0.046892;0.1918;0.046159;0.10974;0.29748;0.038763;0.23489;0.032027;0.26247;0.032029
4.6;57;63.461;6.7712;0.64044;1.0411;1.0766;1.0488;0.32156;-0.45246;1.3179;-0.71816;0.62987;0.59188;0.25024;0.14336;0.3323;1.1256;0.13292;-0.58035;-0.55485;-0.29786;1262.9;10.855;2379.4;0.15465;0.0044194;0.017347;0.001367;0.00037851;9.0061e-05;2.4954e-05;1.3793e-05;0.051713;0.0695;0.028859;0.016968;0.0059226;0.0024506;0.0012257;0.080941;0.022239;0.013468;0.023643;0.014452;0.087921;0.013412;0.039687;0.039258;0.017103;0.046536;0.032853
4.1;59;86.079;1.6274;-4.9872;-0.2291;-1.0762;0.48142;0.43713;-0.23259;0.20804;-0.10034;0.042344;0.19686;0.04347;0.19833;-0.25819;0.018296;-0.232;0.059292;-0.15916;-0.35742;1661.8;32.608;3230.5;0.23546;0.0019702;0.0049982;0.0020574;0.0010276;0.00032639;5.0279e-05;1.1688e-05;0.031781;0.025903;0.014885;0.021007;0.010729;0.0035001;0.00066944;0.38347;0.056618;0.11907;0.24047;0.07993;0.39953;0.047846;0.19421;0.18015;0.14761;0.19;0.070124
3.9;62;71.517;-0.63372;-7.6187;-0.6675;0.80574;0.97675;-0.58766;1.5343;-0.71012;0.24616;0.014594;0.65032;-0.33822;0.030779;0.47697;-0.93659;-0.26438;1.4097;-0.36723;-0.43757;1883.6;12.948;3268.9;0.2077;0.0037064;0.0040001;0.001114;0.00092303;0.00027473;4.8525e-05;1.0814e-05;0.019648;0.017918;0.010965;0.026189;0.019782;0.0037089;0.00070818;0.039318;0.050002;0.06629;0.11102;0.072059;0.10349;0.038971;0.069944;0.034084;0.086188;0.060364;0.08927
3.9;63;65.157;1.3282;-7.426;1.875;-2.6301;0.63882;-1.4089;-1.3918;-0.9412;-1.1425;0.61288;0.26615;-0.099733;-0.077575;-0.45249;-0.25144;-0.53137;-0.12506;-0.66513;-0.49295;1726;10.739;2935.8;0.17016;0.00055774;0.0031514;0.001687;0.0007557;0.00031003;2.4835e-05;7.7218e-06;0.011624;0.02;0.030269;0.028192;0.018278;0.006554;0.00044806;0.034256;0.041457;0.03898;0.07178;0.055587;0.076167;0.06809;0.051945;0.065855;0.053721;0.052315;0.043908
4.9;64;68.714;2.0058;-0.69499;0.45831;-0.20267;0.7685;-0.57881;-0.021289;0.030606;-0.089149;0.22209;-0.2824;0.34669;0.6245;-0.1275;-0.080148;-0.68161;-0.92102;-0.076046;-0.014837;1782.8;14.476;3897.7;0.30291;0.0054324;0.0090785;0.0022216;0.00069667;0.00017222;4.8378e-05;1.9034e-05;0.029034;0.035763;0.021226;0.012173;0.0063439;0.003555;0.0012912;0.051351;0.014659;0.057434;0.022204;0.01624;0.04433;0.015205;0.10192;0.020566;0.022068;0.04267;0.017461
5.8;65;67.642;-1.5396;-1.9286;2.1705;-0.91812;-0.3793;-0.21545;0.075422;-0.92593;0.28197;0.053129;-0.21568;0.50581;0.36155;-0.38729;-0.61294;0.016912;-0.4173;0.30957;0.093574;2030;11.539;4081.4;0.296;0.0036035;0.004828;0.0018398;0.00057242;0.00030305;5.6061e-05;1.2336e-05;0.030933;0.030414;0.022188;0.010835;0.012382;0.004486;0.0012099;0.065405;0.01225;0.024718;0.051518;0.025418;0.063116;0.026135;0.039103;0.061323;0.033486;0.02384;0.020319
5.4;66;62.804;5.1945;1.788;2.1195;-1.8673;0.89851;1.312;-0.72967;-1.0185;-0.67656;-1.0883;0.23589;-0.13585;0.12697;0.41915;0.91493;0.40267;0.23057;-0.23898;-0.62701;1204.6;9.6671;2431.5;0.15227;0.00054023;0.010778;0.0018585;0.00036709;9.788e-05;2.2227e-05;9.1917e-06;0.043942;0.05086;0.039866;0.014262;0.0063468;0.0043373;0.00074967;0.052098;0.042731;0.019504;0.22573;0.0070405;0.06257;0.026038;0.039063;0.02124;0.0098025;0.075905;0.008453
6.8;67;71.162;-1.9109;-1.6829;1.1626;-1.3067;0.012492;0.043795;-0.19405;-0.76415;0.030128;-0.22675;-0.33683;0.15494;0.58682;-0.03153;0.019653;0.13854;-0.18807;0.11844;-0.020588;2162.4;14.144;4507.8;0.33891;0.0029162;0.0045867;0.0017581;0.00068307;0.00032598;7.4026e-05;1.264e-05;0.030762;0.023084;0.02018;0.013116;0.0088818;0.0049654;0.0014348;0.048245;0.017933;0.042758;0.03206;0.037714;0.044708;0.028672;0.05611;0.01952;0.031752;0.027881;0.025262
